,poverty,ave_household_size,p_highschool_plus,p_bachelors_plus,p_native_born,p_unemployed,p_occ_business_science_art,p_occ_service,p_occ_sales_office,p_occ_resources_construction,p_occ_production_transport,med_household_income,mean_household_income,p_household_owner_occupied,p_household_renter_occupied,p_grapi_15,p_grapi_15-19.9,p_grapi_20-24.9,p_grapi_25-29.9,p_grapi_30-34.9,p_grapi_35,total_pop,p_race_white,p_race_black,p_race_am_indian,p_race_asian,p_race_nat_hawaiian_pac_islander,p_race_other,p_race_hispanic
7750,0.0,2.91,60.6,1.8,76.2,8.5,9.0,14.9,11.8,6.2,58.2,50919.0,63023.0,60.0,40.0,28.6,17.5,13.5,2.7,1.4,36.3,4845,99.5,0.3,2.1,0.0,0.0,1.5,59.9
7751,1.0,2.67,85.1,7.9,99.7,6.8,19.1,21.7,23.8,8.2,27.3,55500.0,56171.0,71.2,28.8,28.2,5.1,16.7,12.8,0.0,37.2,743,99.2,0.5,0.5,0.0,0.0,0.4,2.4
7752,0.0,2.33,82.7,15.7,99.7,7.1,29.4,19.9,20.3,11.8,18.7,39317.0,46294.0,68.1,31.9,22.6,10.9,9.6,21.1,9.8,26.0,5288,99.1,1.0,0.2,0.0,0.8,0.0,1.0
7753,1.0,3.12,77.6,6.7,100.0,8.7,33.0,11.7,18.1,6.4,30.9,60417.0,79275.0,90.8,9.2,0.0,0.0,80.0,0.0,0.0,20.0,203,100.0,0.0,0.0,0.0,0.0,0.0,0.0
7754,0.0,2.8,77.9,9.1,100.0,1.8,30.4,17.9,17.9,5.4,28.6,46250.0,50430.0,92.5,7.5,0.0,0.0,0.0,100.0,0.0,0.0,112,100.0,0.0,0.0,0.0,0.0,0.0,9.8
7755,1.0,2.57,96.0,26.9,100.0,14.0,27.6,13.8,25.6,22.4,10.6,60089.0,61176.0,50.8,49.2,25.0,20.2,7.1,7.1,7.1,33.3,485,100.0,0.4,0.6,0.0,0.0,0.0,0.0
7756,1.0,2.55,74.2,10.9,83.6,7.5,18.3,16.9,17.2,11.1,36.5,35603.0,46665.0,59.8,40.2,22.5,9.3,15.5,8.9,6.9,36.9,18169,73.2,2.9,0.6,2.4,2.0,22.9,27.0
7757,0.0,2.05,98.9,64.1,95.6,3.6,58.6,7.2,25.1,2.8,6.4,104444.0,130270.0,96.4,3.6,41.2,0.0,17.6,5.9,17.6,17.6,1126,96.8,1.6,0.8,0.8,0.0,0.0,0.5
7758,1.0,2.16,86.6,10.3,99.4,6.0,23.9,17.7,23.5,7.4,27.4,43563.0,49968.0,64.5,35.5,14.0,13.7,7.6,13.7,11.3,39.7,2712,98.3,0.4,1.1,0.0,0.0,0.3,0.4
7759,1.0,2.12,74.9,10.8,100.0,7.0,21.0,16.0,26.1,12.6,24.4,32625.0,45954.0,69.7,30.3,12.9,16.1,22.6,0.0,16.1,32.3,252,100.0,0.0,0.0,0.0,0.0,0.0,0.0
7760,0.0,2.79,91.1,20.4,98.7,6.0,34.0,13.1,21.9,10.9,20.0,62574.0,70662.0,81.0,19.0,7.5,30.0,16.3,2.5,1.4,42.3,9502,95.6,0.8,0.2,0.1,0.2,4.1,6.9
7761,1.0,2.5,89.7,13.7,98.4,5.1,23.4,26.2,13.0,8.0,29.4,45491.0,57484.0,63.4,36.6,20.6,17.0,5.0,9.2,5.0,43.3,1091,96.8,1.9,0.0,1.1,0.0,0.5,2.0
7762,0.0,2.59,92.1,19.2,98.9,5.3,28.4,16.1,13.8,14.2,27.5,62361.0,74716.0,84.7,15.3,18.6,7.0,39.5,0.0,0.0,34.9,926,99.1,0.8,2.4,0.5,0.0,0.0,0.0
7763,1.0,2.58,80.7,7.8,98.8,16.7,25.0,29.2,10.8,20.4,14.6,40833.0,48115.0,68.6,31.4,18.1,19.4,6.9,0.0,5.6,50.0,674,95.1,2.2,0.0,1.2,0.0,1.5,5.3
7764,0.0,2.92,99.4,58.1,97.2,4.4,51.5,10.1,28.4,8.1,2.0,100863.0,111002.0,89.7,10.3,33.5,23.7,0.0,14.4,14.9,13.5,6116,93.9,7.2,0.0,4.3,0.0,2.0,6.8
7765,1.0,2.2,88.7,19.4,100.0,10.4,25.6,34.9,16.3,9.3,14.0,30938.0,45944.0,61.0,39.0,12.5,12.5,0.0,12.5,0.0,62.5,90,100.0,0.0,0.0,0.0,0.0,0.0,0.0
7766,1.0,3.42,81.8,8.0,94.5,4.4,16.1,12.6,11.5,8.0,51.7,37917.0,43458.0,82.4,17.6,22.2,0.0,22.2,0.0,0.0,55.6,253,88.5,0.8,0.0,2.4,0.0,10.7,10.7
7767,1.0,2.08,89.4,18.8,98.2,8.7,30.6,19.1,16.0,6.5,27.8,46444.0,56574.0,58.4,41.6,17.5,9.5,20.9,11.7,3.8,36.6,11920,93.7,3.7,0.8,2.2,0.1,1.0,6.0
7769,1.0,2.63,74.3,6.3,98.6,9.1,17.4,14.4,28.8,9.4,30.1,26731.0,36061.0,57.3,42.7,9.6,7.9,7.9,20.2,7.0,47.4,793,96.3,0.6,1.3,1.8,0.0,1.3,5.8
7770,1.0,2.26,82.9,14.2,97.8,9.4,24.3,28.6,22.5,5.6,19.1,32879.0,43029.0,55.9,44.1,17.0,10.2,8.0,15.2,9.2,40.5,28490,81.6,18.4,0.8,1.9,0.1,1.4,5.7
7771,0.0,2.33,92.6,15.3,99.3,2.0,26.2,12.2,19.3,10.0,32.2,50000.0,60360.0,71.1,28.9,28.7,21.3,8.1,5.9,0.0,36.0,1311,99.0,0.8,0.8,0.3,0.0,0.2,1.8
7772,0.0,2.42,92.6,16.7,99.8,5.4,25.2,18.3,25.6,15.4,15.4,58889.0,62349.0,80.2,19.8,32.4,0.0,10.8,16.2,8.1,32.4,489,99.6,1.2,0.2,0.0,0.0,0.4,0.4
7773,0.0,2.64,93.0,10.0,100.0,2.1,14.8,17.6,21.1,12.7,33.8,56458.0,61667.0,85.9,14.1,40.0,0.0,30.0,20.0,10.0,0.0,261,100.0,0.0,3.4,0.0,0.0,0.0,0.0
7774,1.0,2.5,82.3,11.2,98.6,6.9,18.9,20.6,24.7,14.2,21.6,42092.0,51695.0,52.9,47.1,15.3,12.2,12.0,15.4,9.8,35.2,11647,97.3,3.4,0.4,0.2,0.0,0.6,1.4
7775,0.0,2.48,82.5,4.1,100.0,9.5,18.2,25.9,14.2,4.5,37.2,42000.0,43378.0,74.6,25.4,4.3,27.7,29.8,0.0,6.4,31.9,645,100.0,0.0,0.0,0.0,0.0,0.0,0.0
7776,0.0,2.35,82.9,5.7,100.0,6.1,19.4,38.7,25.8,16.1,0.0,36250.0,51988.0,88.5,11.5,66.7,0.0,0.0,0.0,0.0,33.3,61,100.0,0.0,0.0,0.0,0.0,0.0,0.0
7777,1.0,2.94,79.8,2.2,100.0,17.6,14.8,36.1,12.0,6.5,30.6,36250.0,41722.0,74.8,25.2,5.9,35.3,0.0,5.9,0.0,52.9,385,100.0,1.3,0.0,0.0,0.0,0.0,0.0
7778,1.0,2.65,73.5,2.6,99.8,10.3,8.8,14.2,14.2,14.2,48.6,33068.0,42032.0,74.4,25.6,0.0,20.0,26.7,6.7,28.9,17.8,538,94.1,0.0,0.0,0.0,0.0,5.9,7.8
7779,1.0,2.59,79.2,4.4,100.0,6.8,17.0,5.8,18.9,12.7,45.6,30000.0,40969.0,80.4,19.6,11.9,0.0,11.9,21.4,4.8,50.0,621,98.6,0.0,2.6,0.0,0.0,0.0,0.3
7780,1.0,2.56,82.8,0.0,98.4,13.8,20.0,17.3,20.0,13.3,29.3,36250.0,46429.0,81.3,18.7,0.0,46.2,0.0,0.0,7.7,46.2,192,100.0,0.5,0.0,0.0,0.0,0.0,12.0
7781,0.0,2.65,95.2,31.6,98.6,5.8,37.2,16.2,25.8,7.9,12.9,78469.0,88179.0,93.5,6.5,38.6,0.0,0.0,0.0,0.0,61.4,3625,94.8,5.0,0.0,0.0,0.0,0.2,1.0
7782,0.0,2.87,95.9,19.5,100.0,3.8,49.7,11.3,5.5,13.7,19.8,71875.0,78449.0,90.9,9.1,0.0,0.0,0.0,0.0,0.0,100.0,941,100.0,0.0,0.0,0.0,0.0,0.0,0.0
7783,1.0,2.85,76.1,10.5,99.3,6.2,19.0,21.1,16.6,9.0,34.3,48750.0,54833.0,69.5,30.5,16.5,15.0,9.0,8.3,17.3,33.8,1299,97.2,1.6,1.0,0.2,0.0,1.6,1.6
7784,0.0,2.73,99.7,80.6,95.6,4.6,74.4,5.1,11.4,3.8,5.3,151563.0,259991.0,95.4,4.6,8.7,39.1,0.0,17.4,0.0,34.8,1813,92.4,3.5,2.6,2.1,1.3,1.4,3.8
7785,1.0,2.56,92.1,5.3,100.0,15.2,14.6,34.8,18.0,18.0,14.6,39375.0,42153.0,65.9,34.1,0.0,15.8,21.1,15.8,0.0,47.4,225,100.0,0.0,0.9,0.0,0.0,1.3,12.0
7786,0.0,2.49,92.0,23.4,95.1,7.3,29.6,17.4,24.7,9.4,18.9,56330.0,65178.0,65.1,34.9,12.2,14.0,10.3,15.1,11.1,37.4,35183,44.7,48.8,1.2,2.0,0.0,7.8,14.6
7787,0.0,2.01,69.4,0.0,100.0,26.4,11.9,28.4,38.8,0.0,20.9,26836.0,28524.0,59.2,40.8,0.0,0.0,0.0,0.0,100.0,0.0,207,100.0,0.0,0.0,0.0,0.0,0.0,0.0
7788,0.0,2.07,82.2,5.0,100.0,1.9,31.0,6.7,19.5,18.5,24.4,49801.0,54680.0,91.7,8.3,0.0,61.9,0.0,0.0,38.1,0.0,751,100.0,0.0,1.2,0.0,0.0,0.0,0.0
7789,0.0,1.96,95.9,56.8,95.4,7.4,54.9,6.2,24.8,5.3,8.8,80000.0,120584.0,93.3,6.7,0.0,0.0,0.0,0.0,14.3,85.7,262,100.0,0.0,0.0,0.0,0.0,0.8,0.8
7790,1.0,2.22,85.6,16.6,96.5,11.3,23.8,23.6,22.8,8.7,21.1,38631.0,50213.0,54.0,46.0,17.2,10.7,9.3,13.4,6.8,42.4,31352,68.0,32.7,1.0,1.5,0.1,2.5,6.1
7791,0.0,2.71,92.3,8.4,99.8,3.7,16.3,8.2,18.8,19.7,37.0,53750.0,58856.0,52.8,47.2,24.4,15.4,16.7,23.1,1.3,19.2,483,99.8,0.0,2.1,0.0,0.0,0.2,0.8
7792,0.0,3.16,90.3,29.4,96.0,0.0,39.8,19.7,19.8,7.0,13.6,67031.0,89719.0,79.8,20.2,17.5,13.3,18.5,26.1,0.0,24.6,3535,97.6,5.1,0.0,1.1,1.1,2.9,11.8
7793,1.0,2.36,87.6,14.8,99.6,5.9,20.8,23.4,23.3,11.3,21.3,43500.0,50146.0,63.9,36.1,18.0,12.6,23.4,5.1,6.6,34.3,2485,97.9,0.5,0.0,1.1,0.0,1.1,2.4
7794,0.0,1.73,100.0,39.7,100.0,0.0,100.0,0.0,0.0,0.0,0.0,63750.0,66967.0,66.7,33.3,0.0,100.0,0.0,0.0,0.0,0.0,78,100.0,0.0,0.0,0.0,0.0,0.0,0.0
7795,0.0,2.49,82.9,9.8,99.0,8.7,15.0,26.6,19.4,12.6,26.4,46458.0,54567.0,64.1,35.9,12.2,8.8,11.8,32.4,6.3,28.6,1934,98.5,0.3,0.5,0.3,0.2,0.7,0.3
7796,1.0,2.51,75.0,9.3,92.5,7.2,10.2,8.0,24.3,7.7,49.7,40071.0,47661.0,68.6,31.4,9.4,4.1,35.9,8.2,8.8,33.5,1538,98.0,2.0,0.6,1.6,0.0,0.7,17.2
7797,0.0,2.79,80.5,6.8,97.6,1.2,14.3,15.4,26.7,8.1,35.6,56641.0,59678.0,57.7,42.3,35.9,17.6,13.7,8.4,6.1,18.3,891,97.6,0.3,0.6,2.9,0.0,1.5,2.7
7798,0.0,2.78,93.8,11.5,100.0,0.0,35.4,15.2,21.5,6.3,21.5,63750.0,73890.0,94.0,6.0,0.0,0.0,0.0,0.0,0.0,100.0,139,100.0,0.0,1.4,0.0,0.0,0.0,0.0
7799,0.0,2.31,77.8,13.6,100.0,6.7,23.0,16.5,22.4,12.1,26.1,30583.0,40898.0,68.1,31.9,9.9,9.0,12.6,15.3,7.2,45.9,897,100.0,0.0,1.6,0.0,0.0,0.0,0.0
7800,1.0,2.77,65.0,4.3,100.0,4.6,7.9,31.8,22.9,11.6,25.7,45431.0,46260.0,84.1,15.9,0.0,0.0,0.0,0.0,0.0,100.0,715,100.0,0.0,1.5,0.0,0.0,0.0,0.0
7801,1.0,2.34,80.3,10.8,99.2,9.1,21.4,17.6,27.7,10.7,22.6,37125.0,47085.0,73.6,26.4,27.0,0.0,10.8,5.4,16.2,40.5,381,100.0,0.3,0.0,0.8,0.0,0.0,0.0
7802,1.0,2.31,88.0,24.3,94.6,6.3,29.0,19.0,25.9,7.0,19.0,39821.0,50312.0,50.2,49.8,14.1,13.5,15.5,12.6,8.6,35.6,48582,88.7,9.3,1.5,2.6,0.2,1.5,6.3
7803,1.0,2.31,81.3,11.2,97.9,9.8,27.1,21.6,27.8,7.8,15.7,38598.0,48372.0,74.9,25.1,13.9,8.6,14.4,20.6,0.0,42.6,4280,96.0,0.2,1.5,1.0,0.0,3.6,5.3
7804,1.0,2.63,90.7,3.4,100.0,21.9,13.3,32.0,14.7,6.7,33.3,36667.0,54297.0,65.8,34.2,5.0,25.0,5.0,0.0,0.0,65.0,200,92.0,21.0,0.0,0.0,0.0,1.0,1.0
7805,1.0,2.86,67.5,6.0,78.5,7.0,12.8,14.6,17.8,16.5,38.3,37500.0,49141.0,69.3,30.7,17.5,18.5,5.3,2.6,24.9,31.2,1918,72.4,1.5,0.6,0.0,0.0,26.1,39.7
7806,0.0,2.78,96.1,22.8,99.9,2.1,30.4,13.3,21.5,10.6,24.2,53611.0,59153.0,83.8,16.2,19.6,19.6,8.7,28.3,0.0,23.9,874,99.3,0.0,0.6,0.5,0.0,0.1,3.4
7807,0.0,2.86,95.3,11.8,100.0,0.7,34.8,12.1,15.4,19.8,17.9,54800.0,60342.0,74.5,25.5,30.8,34.6,0.0,3.8,15.4,15.4,607,99.7,1.0,0.5,0.0,0.0,0.0,0.7
7808,0.0,2.25,91.3,10.2,99.8,3.4,17.8,12.1,25.5,8.8,35.8,45000.0,51547.0,81.7,18.3,10.0,6.7,42.2,17.8,0.0,23.3,1197,99.7,0.0,0.2,0.9,0.0,1.3,4.2
7809,0.0,3.17,91.3,13.4,98.4,3.0,24.4,13.3,28.0,14.1,20.1,67443.0,80488.0,85.6,14.4,6.9,33.3,9.7,2.8,0.0,47.2,1652,95.6,1.5,0.0,2.1,0.0,1.2,2.1
7810,0.0,3.34,87.8,5.9,100.0,5.7,22.4,6.0,31.1,9.8,30.6,59000.0,62733.0,74.5,25.5,94.4,0.0,0.0,5.6,0.0,0.0,327,88.7,0.0,0.0,0.0,0.0,11.3,22.3
7811,1.0,2.62,84.2,6.4,96.8,7.7,4.9,26.1,25.6,8.0,35.3,47875.0,49389.0,79.7,20.3,17.5,12.3,10.5,14.0,0.0,45.6,914,98.1,2.1,0.3,0.0,0.0,1.5,1.9
7812,0.0,2.35,78.8,14.4,100.0,0.5,16.5,17.5,31.0,12.0,23.0,43068.0,55326.0,64.8,35.2,26.8,4.9,26.8,4.9,22.0,14.6,341,100.0,0.0,0.0,0.0,0.0,0.0,1.8
7813,0.0,2.35,85.6,13.7,93.0,4.6,18.0,13.4,23.9,17.1,27.7,41136.0,51496.0,66.1,33.9,14.7,8.4,28.5,7.8,5.0,35.6,5298,87.2,0.2,1.7,1.4,0.0,13.1,15.1
7814,0.0,3.05,93.6,31.8,96.4,0.0,14.4,29.6,49.6,0.0,6.4,96786.0,89745.0,89.0,11.0,100.0,0.0,0.0,0.0,0.0,0.0,250,100.0,0.0,0.0,0.0,0.0,0.0,0.0
7815,0.0,2.27,82.7,6.4,97.3,13.2,12.4,15.6,19.5,17.7,34.8,33576.0,39663.0,59.5,40.5,9.8,16.8,15.1,14.0,13.3,30.9,1701,97.3,0.0,3.9,1.9,0.0,0.0,0.7
7816,1.0,2.66,84.3,6.2,98.6,2.5,11.3,36.5,29.6,6.1,16.5,24444.0,38167.0,69.4,30.6,0.0,15.4,0.0,3.8,0.0,80.8,287,95.5,4.5,0.0,0.0,0.0,0.0,1.0
7817,1.0,2.84,84.9,3.3,99.4,15.0,11.8,28.5,11.1,16.3,32.3,42143.0,47081.0,81.9,18.1,4.9,12.2,56.1,0.0,26.8,0.0,642,100.0,0.0,3.4,0.0,0.0,0.0,0.0
7818,1.0,2.45,86.1,11.4,99.8,7.6,21.1,17.2,27.7,12.0,22.0,52513.0,58076.0,66.9,33.1,8.1,15.1,12.2,23.4,11.0,30.2,9571,100.0,0.3,0.1,0.1,0.0,0.0,2.0
7819,1.0,2.69,85.2,6.9,99.5,13.1,18.3,15.1,22.3,24.7,19.6,37407.0,50396.0,54.1,45.9,20.9,9.2,11.1,15.7,11.8,31.4,954,97.9,3.2,0.0,0.0,0.0,0.9,0.9
7820,0.0,2.5,79.6,10.6,98.4,9.4,16.7,21.4,26.0,7.7,28.2,45372.0,54241.0,66.0,34.0,3.0,27.4,14.1,14.8,12.6,28.1,1015,99.0,0.8,6.8,0.0,0.0,0.0,4.0
7821,0.0,2.38,91.3,9.6,100.0,5.0,22.0,20.8,16.9,15.3,24.9,45104.0,52995.0,67.6,32.4,6.8,21.1,17.3,4.5,16.5,33.8,1228,99.4,0.6,0.9,0.0,0.0,0.6,1.3
7822,1.0,2.54,92.8,10.8,100.0,0.0,24.2,11.3,25.8,9.7,29.0,37500.0,58640.0,79.2,20.8,0.0,20.0,40.0,0.0,0.0,40.0,122,100.0,0.0,0.0,0.0,0.0,0.0,0.0
7823,0.0,2.14,65.3,3.2,100.0,8.6,1.9,22.6,20.8,7.5,47.2,36250.0,44938.0,80.4,19.6,66.7,0.0,0.0,0.0,0.0,33.3,120,100.0,0.0,0.0,0.0,0.0,0.0,0.0
7824,1.0,2.69,65.2,0.0,100.0,32.0,11.8,29.4,0.0,0.0,58.8,35500.0,32600.0,62.5,37.5,0.0,0.0,0.0,33.3,0.0,66.7,43,100.0,2.3,0.0,0.0,0.0,0.0,0.0
7825,0.0,2.18,88.2,12.9,100.0,11.1,25.0,26.6,21.9,10.9,15.6,41250.0,49035.0,85.7,14.3,0.0,0.0,100.0,0.0,0.0,0.0,107,100.0,0.0,0.0,0.0,0.0,0.0,0.9
7826,1.0,2.5,90.4,16.8,100.0,10.5,22.5,14.3,28.2,13.9,21.1,54107.0,58368.0,84.5,15.5,6.1,27.3,12.1,6.1,15.2,33.3,566,97.9,0.0,0.2,0.0,0.0,2.1,6.5
7827,0.0,2.35,89.2,16.2,99.3,5.3,27.9,19.9,22.1,7.9,22.3,53750.0,68950.0,67.5,32.5,19.8,19.9,5.1,12.0,5.2,38.1,6548,94.4,6.7,0.2,0.5,0.0,1.0,1.1
7828,0.0,2.56,87.6,17.1,97.7,4.5,23.6,18.1,22.8,6.7,28.8,56200.0,64997.0,66.0,34.0,20.1,10.1,14.8,4.7,9.4,40.9,1313,98.1,0.9,0.0,0.3,0.0,0.8,4.0
7829,1.0,2.25,86.7,23.6,97.3,9.5,30.2,26.0,24.8,6.5,12.6,32372.0,44711.0,51.4,48.6,13.4,10.3,7.6,9.1,6.7,52.9,69237,85.8,13.3,0.8,1.9,0.2,1.1,3.1
7830,0.0,2.59,94.7,42.7,89.3,5.7,48.6,12.1,24.6,5.8,9.0,78251.0,100558.0,86.0,14.0,20.4,18.6,19.1,3.2,3.1,35.5,23005,85.5,3.4,0.5,5.3,0.1,6.6,14.5
7831,1.0,1.71,81.9,4.3,96.7,7.2,17.8,38.9,12.2,12.2,18.9,25750.0,36682.0,64.0,36.0,6.5,16.1,0.0,19.4,12.9,45.2,152,100.0,0.0,4.6,0.0,0.0,0.0,2.0
7832,0.0,2.62,86.9,17.2,97.4,3.7,24.4,12.7,28.7,3.5,30.6,46146.0,59141.0,62.2,37.8,9.2,21.0,14.7,9.3,12.9,32.8,6927,96.3,3.3,0.1,1.3,0.2,0.0,7.3
7833,0.0,2.02,92.0,30.7,96.7,3.1,43.3,25.2,17.6,4.6,9.3,44167.0,58204.0,45.5,54.5,10.8,13.9,25.1,8.0,8.7,33.4,1219,95.4,5.7,1.1,0.0,0.0,1.7,4.9
7834,1.0,2.33,84.6,20.6,98.1,6.2,30.4,17.3,26.0,8.5,17.8,43914.0,56147.0,55.4,44.6,14.0,14.6,13.3,11.7,8.8,37.7,36548,88.0,11.4,0.9,1.0,0.1,1.6,4.4
7836,1.0,2.65,81.7,3.3,100.0,6.0,24.4,20.5,7.7,37.2,10.3,45938.0,47238.0,90.1,9.9,20.0,0.0,0.0,0.0,0.0,80.0,188,97.3,0.0,2.7,5.3,0.0,0.0,0.5
7837,0.0,2.37,94.1,31.3,94.7,6.4,37.3,14.0,22.2,12.0,14.5,67816.0,89991.0,75.0,25.0,12.8,6.7,8.4,9.0,1.4,61.7,3280,89.8,3.9,0.0,6.3,0.0,0.0,0.3
7838,0.0,2.7,92.5,24.9,97.5,2.8,32.9,18.1,28.0,7.3,13.6,54722.0,62187.0,74.9,25.1,9.3,13.6,20.4,27.2,11.1,18.5,1867,97.3,1.3,0.4,1.7,0.0,0.3,2.4
7839,1.0,2.38,86.8,14.7,99.2,9.5,26.1,19.2,22.2,7.1,25.4,36655.0,46700.0,58.2,41.8,12.1,11.8,12.7,11.5,13.4,38.6,17476,97.3,2.6,0.4,1.0,0.1,0.4,1.5
7840,1.0,2.5,72.6,5.0,88.4,8.4,12.7,24.5,23.8,17.0,22.0,38553.0,47727.0,65.8,34.2,10.0,17.5,6.1,2.6,0.9,62.9,1803,85.9,4.3,1.8,0.7,0.0,11.0,36.2
7841,0.0,2.22,97.8,6.3,100.0,0.0,36.3,10.8,12.7,9.9,30.2,67697.0,74758.0,85.2,14.8,100.0,0.0,0.0,0.0,0.0,0.0,419,100.0,0.0,0.0,0.0,0.0,0.0,0.0
7842,0.0,2.23,83.5,22.9,95.1,5.5,34.7,11.0,21.8,10.7,21.8,58056.0,64273.0,72.8,27.2,39.0,0.0,18.2,13.0,6.5,23.4,738,92.1,1.2,0.3,6.4,0.0,0.0,0.0
7843,0.0,2.6,88.7,16.1,98.8,8.1,27.2,19.0,24.0,7.6,22.3,47649.0,54413.0,71.6,28.4,20.6,8.6,11.0,12.3,12.8,34.8,15895,96.2,3.4,0.2,0.3,0.1,1.1,5.7
7844,0.0,2.67,95.6,9.0,99.8,8.6,27.5,18.8,19.4,6.5,27.8,63125.0,68823.0,81.9,18.1,8.1,37.8,24.3,16.2,0.0,13.5,560,100.0,0.0,0.7,0.0,0.0,0.0,2.7
7846,0.0,2.71,95.4,35.1,99.3,4.4,47.4,17.9,17.3,6.6,10.9,74750.0,89366.0,88.9,11.1,26.1,6.8,6.8,4.5,0.0,55.7,2142,99.5,0.4,0.2,0.5,0.0,0.0,0.1
7847,0.0,2.62,87.8,8.6,96.6,1.3,16.8,16.4,25.2,4.6,37.1,39583.0,53559.0,84.4,15.6,33.7,0.0,11.6,34.9,14.0,5.8,1456,99.5,0.0,0.0,0.5,0.0,0.0,15.2
7848,1.0,2.64,81.5,10.2,100.0,11.2,26.2,14.7,25.7,10.7,22.6,40955.0,46634.0,58.8,41.2,9.5,24.1,8.6,15.9,4.1,37.7,1570,98.9,3.4,0.9,0.0,0.0,0.2,7.5
7849,0.0,2.65,77.4,3.6,100.0,2.4,12.4,19.0,11.6,13.2,43.8,40000.0,47325.0,79.1,20.9,5.6,0.0,33.3,11.1,27.8,22.2,292,98.6,4.1,0.3,0.0,0.0,0.0,2.1
7850,0.0,2.39,89.2,13.7,100.0,5.3,15.8,11.9,13.0,7.9,51.4,54000.0,54153.0,96.6,3.4,33.3,33.3,33.3,0.0,0.0,0.0,420,99.8,0.0,3.1,0.0,0.0,0.0,1.0
7851,0.0,2.73,86.5,16.1,99.0,6.3,17.2,11.2,32.1,5.2,34.3,43750.0,60372.0,86.0,14.0,46.7,0.0,0.0,0.0,0.0,53.3,311,97.1,1.9,0.0,1.0,0.0,0.0,0.0
7852,1.0,3.01,76.2,13.1,99.3,4.4,17.4,20.5,13.8,13.8,34.4,51705.0,53370.0,81.6,18.4,29.2,8.3,4.2,0.0,0.0,58.3,442,100.0,0.0,0.0,0.0,0.0,0.0,1.1
7854,0.0,2.68,90.6,12.5,96.8,9.4,17.4,12.5,9.0,12.5,48.6,58750.0,70097.0,73.1,26.9,23.1,11.5,19.2,0.0,7.7,38.5,279,97.5,1.1,2.5,0.0,0.0,0.0,6.8
7856,0.0,2.93,100.0,26.4,100.0,0.0,19.8,38.2,19.8,8.3,13.9,63839.0,63860.0,69.6,30.4,0.0,19.6,0.0,60.9,0.0,19.6,531,100.0,0.0,0.0,0.0,0.0,0.0,0.0
7857,0.0,2.72,93.1,20.6,98.9,2.4,23.8,18.7,27.4,13.5,16.6,60381.0,58181.0,86.2,13.8,6.0,11.5,0.0,0.0,82.5,0.0,5881,95.6,2.1,2.9,0.9,0.0,3.0,3.0
7858,0.0,2.67,94.6,45.8,96.1,3.2,43.3,14.4,29.0,5.8,7.6,74681.0,93070.0,69.9,30.1,13.9,17.3,15.2,11.2,12.7,29.7,59807,92.3,5.5,0.6,3.5,0.1,1.1,4.5
7860,1.0,2.57,80.4,10.6,98.3,6.9,18.9,14.0,25.7,9.4,32.0,41250.0,50196.0,64.7,35.3,17.8,22.7,11.7,11.3,5.3,31.2,2026,98.3,0.2,0.6,0.0,0.0,3.2,4.0
7861,1.0,2.74,90.9,19.6,99.5,4.5,33.6,19.3,21.1,10.4,15.5,41250.0,53849.0,65.6,34.4,0.0,11.7,16.9,16.4,8.0,46.9,1939,99.4,0.0,0.0,0.4,0.0,0.8,3.9
7862,1.0,2.23,88.3,29.4,96.7,8.1,34.0,21.2,17.9,8.4,18.3,45775.0,50050.0,59.7,40.3,18.0,5.8,17.1,3.7,8.6,46.7,6152,95.7,1.5,0.0,1.2,0.0,4.4,7.1
7863,0.0,2.38,83.3,6.2,98.6,12.7,31.8,15.0,18.7,8.9,25.7,41413.0,48705.0,68.4,31.6,3.4,6.9,0.0,22.4,24.1,43.1,491,100.0,0.0,3.7,0.0,0.0,0.0,1.4
7864,0.0,2.62,86.9,13.6,99.8,6.8,21.1,26.8,20.7,9.3,22.0,41340.0,49095.0,69.5,30.5,9.1,13.3,1.5,6.9,5.4,63.7,4231,97.3,1.6,1.5,0.8,0.8,0.0,0.4
7865,1.0,2.41,81.6,12.6,99.3,5.8,21.3,17.1,18.7,9.0,34.0,42200.0,57103.0,51.9,48.1,25.2,17.3,18.7,7.0,1.9,30.0,6695,97.7,1.8,0.9,0.1,0.0,0.1,1.8
7866,0.0,2.21,87.4,17.9,99.7,4.1,21.6,18.8,19.2,7.0,33.4,50523.0,55590.0,64.9,35.1,6.5,46.2,4.0,6.5,10.6,26.1,1287,98.2,0.0,1.7,0.0,0.0,1.4,2.0
7868,1.0,2.29,96.1,76.5,90.0,5.8,44.7,20.1,30.2,2.0,3.0,15625.0,18193.0,0.0,100.0,8.0,0.0,4.3,22.5,0.0,65.2,6720,86.9,3.7,0.9,12.2,0.2,0.6,7.4
7869,0.0,1.99,78.5,15.9,98.9,8.4,21.4,16.1,20.0,14.2,28.3,38750.0,49358.0,65.6,34.4,21.5,12.8,9.3,3.0,10.1,43.3,2374,97.0,1.4,0.5,0.1,0.0,1.1,2.4
7870,0.0,2.76,92.4,5.5,99.4,4.0,23.2,25.2,14.3,20.4,16.8,46429.0,55415.0,66.9,33.1,32.2,15.3,6.8,11.9,0.0,33.9,694,99.4,0.0,0.9,0.3,0.0,1.2,3.9
